,Date,Month,Day,Interval,DAP DEMAND,RTD DEMAND,RTX DEMAND,Temp,Weather,Wind,Humidity
1051,13/06/2020,Jun,Sat,20,7975.6,8296.3,8134.4,30,Passing clouds,2,72
1052,13/06/2020,Jun,Sat,21,8225.7,8221.4,8367.4,30,Passing clouds,2,72
1053,13/06/2020,Jun,Sat,22,8186.4,8367.1,8423.8,30,Passing clouds,2,72
1054,13/06/2020,Jun,Sat,23,8128.9,8437.5,8344.8,29,Passing clouds,0,74
1055,13/06/2020,Jun,Sat,24,7849,8166.4,8129.4,29,Passing clouds,0,74
1056,14/06/2020,Jun,Sun,1,7985.3,8031.9,7932.7,29,Passing clouds,0,74
1057,14/06/2020,Jun,Sun,2,7699.4,7820.4,7729.3,28,Passing clouds,2,86
1058,14/06/2020,Jun,Sun,3,7423.1,7653.5,7393.6,28,Passing clouds,2,86
1059,14/06/2020,Jun,Sun,4,7131.7,7283.6,7140.2,28,Passing clouds,2,86
1060,14/06/2020,Jun,Sun,5,7046.9,7037.7,6932.9,27,Passing clouds,2,90
1061,14/06/2020,Jun,Sun,6,6710,6773,6639.6,27,Passing clouds,2,90
1062,14/06/2020,Jun,Sun,7,6548.4,6728.6,6715.6,27,Passing clouds,2,90
1063,14/06/2020,Jun,Sun,8,6518.5,7164.1,7036.4,29,Partly sunny,2,74
1064,14/06/2020,Jun,Sun,9,7308.4,7296.1,7364.8,29,Partly sunny,2,74
1065,14/06/2020,Jun,Sun,10,7725.6,7714.3,7757,29,Partly sunny,2,74
1066,14/06/2020,Jun,Sun,11,8004.6,8098,8006.3,32,Partly sunny,2,57
1067,14/06/2020,Jun,Sun,12,8031.1,8133.2,8047.6,32,Partly sunny,2,57
1068,14/06/2020,Jun,Sun,13,8234.1,8268.6,8143,32,Partly sunny,2,57
1069,14/06/2020,Jun,Sun,14,8422,8425.6,8429.1,33,Partly sunny,4,54
1070,14/06/2020,Jun,Sun,15,8361.2,8460.4,8293.1,33,Partly sunny,4,54
1071,14/06/2020,Jun,Sun,16,8166.9,8106.5,7923.8,33,Partly sunny,4,54
1072,14/06/2020,Jun,Sun,17,7633.5,7614.1,7609.7,33,Thunderstorms Overcast,2,46
1073,14/06/2020,Jun,Sun,18,7519.1,7353.6,7548.8,33,Thunderstorms Overcast,2,46
1074,14/06/2020,Jun,Sun,19,8104.5,8213.5,8080.8,33,Thunderstorms Overcast,2,46
1075,14/06/2020,Jun,Sun,20,8351.2,8347.6,8365.1,33,Haze,2,54
1076,14/06/2020,Jun,Sun,21,8661.5,8678.7,8582.3,33,Haze,2,54
1077,14/06/2020,Jun,Sun,22,8749.5,8744.3,8564,33,Haze,2,54
1078,14/06/2020,Jun,Sun,23,8531.7,8419.3,8339.7,28,Haze,0,80
1079,14/06/2020,Jun,Sun,24,8239.5,8081.7,8025.1,28,Haze,0,80
1080,15/06/2020,Jun,Mon,1,7906.7,7902,7881.2,28,Haze,0,80
1081,15/06/2020,Jun,Mon,2,7646.4,7633,7590.8,27,Haze,0,87
1082,15/06/2020,Jun,Mon,3,7416.5,7356.6,7348,27,Haze,0,87
1083,15/06/2020,Jun,Mon,4,7164.8,7120.6,7141.4,27,Haze,0,87
1084,15/06/2020,Jun,Mon,5,7055.9,6991,7073.9,26,Passing clouds,2,91
1085,15/06/2020,Jun,Mon,6,6888.2,6934.5,7007.9,26,Passing clouds,2,91
1086,15/06/2020,Jun,Mon,7,6886.1,7100.5,7201.6,26,Passing clouds,2,91
1087,15/06/2020,Jun,Mon,8,7444.4,7930,8040.2,29,Scattered clouds,2,77
1088,15/06/2020,Jun,Mon,9,8636.1,8685.6,8744.1,29,Scattered clouds,2,77
1089,15/06/2020,Jun,Mon,10,9111.7,9219.1,9301.6,29,Scattered clouds,2,77
1090,15/06/2020,Jun,Mon,11,9436.5,9615.2,9572,32,Overcast,2,58
1091,15/06/2020,Jun,Mon,12,9425.7,9630.4,9463.3,32,Overcast,2,58
1092,15/06/2020,Jun,Mon,13,9648.1,9641.7,9351.3,32,Overcast,2,58
1093,15/06/2020,Jun,Mon,14,10000.8,9701.6,9452.2,26,Thunderstorms Overcast,2,85
1094,15/06/2020,Jun,Mon,15,9931.3,9376.5,9336.3,26,Thunderstorms Overcast,2,85
1095,15/06/2020,Jun,Mon,16,9557.9,9066,9073.8,26,Thunderstorms Overcast,2,85
1096,15/06/2020,Jun,Mon,17,8444.3,8469.3,8490.3,29,Overcast,2,76
1097,15/06/2020,Jun,Mon,18,8040.8,8077.4,8035.2,29,Overcast,2,76
1098,15/06/2020,Jun,Mon,19,8429.2,8472.1,8402.7,29,Overcast,2,76
1099,15/06/2020,Jun,Mon,20,8660,8615.3,8594.9,27,Passing clouds,2,90
1100,15/06/2020,Jun,Mon,21,8851.8,8865.8,8819.8,27,Passing clouds,2,90
1101,15/06/2020,Jun,Mon,22,8951.1,8955,8837.5,27,Passing clouds,2,90
1102,15/06/2020,Jun,Mon,23,8862.4,8731.9,8749.5,27,Passing clouds,0,90
1103,15/06/2020,Jun,Mon,24,8701.4,8586,8589.1,27,Passing clouds,0,90
1104,16/06/2020,Jun,Tue,1,8248.2,8256.7,8252.8,27,Passing clouds,0,90
1105,16/06/2020,Jun,Tue,2,7953.1,8169.8,7993.3,26,Passing clouds,0,91
1106,16/06/2020,Jun,Tue,3,7628.1,7816.8,7713.2,26,Passing clouds,0,91
1107,16/06/2020,Jun,Tue,4,7407.9,7627.9,7509.7,26,Passing clouds,0,91
1108,16/06/2020,Jun,Tue,5,7591.3,7578.2,7401.6,26,Passing clouds,2,92
1109,16/06/2020,Jun,Tue,6,7463.5,7428.4,7275,26,Passing clouds,2,92
1110,16/06/2020,Jun,Tue,7,7738,7391.5,7425.8,26,Passing clouds,2,92
1111,16/06/2020,Jun,Tue,8,8532.1,8136.7,8204.5,28,Partly sunny,0,80
1112,16/06/2020,Jun,Tue,9,8923.2,8920.5,8886.7,28,Partly sunny,0,80
1113,16/06/2020,Jun,Tue,10,9402,9409,9357.3,28,Partly sunny,0,80
1114,16/06/2020,Jun,Tue,11,9703.5,9680.6,9643.9,32,Partly sunny,0,63
1115,16/06/2020,Jun,Tue,12,9640,9599.4,9583.6,32,Partly sunny,0,63
1116,16/06/2020,Jun,Tue,13,9707.6,9736.1,9716.9,32,Partly sunny,0,63
1117,16/06/2020,Jun,Tue,14,10050,10175.8,10081.9,33,Overcast,0,56
1118,16/06/2020,Jun,Tue,15,9907.4,9945.5,9986.8,33,Overcast,0,56
1119,16/06/2020,Jun,Tue,16,9459.2,9590.3,9654,33,Overcast,0,56
1120,16/06/2020,Jun,Tue,17,8936.6,8945.4,8962.3,33,Partly sunny,0,55
1121,16/06/2020,Jun,Tue,18,8415.8,8493.6,8327.6,33,Partly sunny,0,55
1122,16/06/2020,Jun,Tue,19,8785.4,8739.9,8742.6,33,Partly sunny,0,55
1123,16/06/2020,Jun,Tue,20,9035.9,9005.2,9037.1,30,Haze,0,70
1124,16/06/2020,Jun,Tue,21,9314.7,9358.9,9328.1,30,Haze,0,70
1125,16/06/2020,Jun,Tue,22,9394.6,9355.7,9366.9,30,Haze,0,70
1126,16/06/2020,Jun,Tue,23,9270.7,9235.3,9230,29,Haze,0,77
1127,16/06/2020,Jun,Tue,24,9086,9053.3,8810.4,29,Haze,0,77
1128,17/06/2020,Jun,Wed,1,8686.8,8690.3,8379.3,29,Haze,0,77
1129,17/06/2020,Jun,Wed,2,8395.8,8309.1,8294.1,26,Haze,0,81
1130,17/06/2020,Jun,Wed,3,8105.2,8053.2,7979.3,26,Haze,0,81
1131,17/06/2020,Jun,Wed,4,7854.1,7795.9,7749.5,26,Haze,0,81
1132,17/06/2020,Jun,Wed,5,7605.9,7634.5,7625.8,25,Haze,0,86
1133,17/06/2020,Jun,Wed,6,7402.3,7441.6,7445.6,25,Haze,0,86
1134,17/06/2020,Jun,Wed,7,7556.6,7581.9,7614.1,25,Haze,0,86
1135,17/06/2020,Jun,Wed,8,8257.2,8461.2,8353.5,29,Haze,2,67
1136,17/06/2020,Jun,Wed,9,9043.3,9031.4,9111.2,29,Haze,2,67
1137,17/06/2020,Jun,Wed,10,9507.6,9546,9615,29,Haze,2,67
1138,17/06/2020,Jun,Wed,11,9775.7,9896.8,9914,33,Scattered clouds,0,57
1139,17/06/2020,Jun,Wed,12,9691.6,9819.4,9812.3,33,Scattered clouds,0,57
1140,17/06/2020,Jun,Wed,13,9957.6,9996.9,9986,33,Scattered clouds,0,57
1141,17/06/2020,Jun,Wed,14,10309.5,10353.4,10368.1,33,Partly sunny,0,56
1142,17/06/2020,Jun,Wed,15,10213.1,10266.3,10247.9,33,Partly sunny,0,56
1143,17/06/2020,Jun,Wed,16,9869.3,9885.6,9979.4,33,Partly sunny,0,56
1144,17/06/2020,Jun,Wed,17,9326.6,9359.6,9196.6,34,Partly sunny,0,54
1145,17/06/2020,Jun,Wed,18,8835.4,8763.1,8539.6,34,Partly sunny,0,54
1146,17/06/2020,Jun,Wed,19,9259.8,9026,8954.5,34,Partly sunny,0,54
1147,17/06/2020,Jun,Wed,20,9460.8,9190.7,9254.5,31,Thunderstorms Passing clouds,0,67
1148,17/06/2020,Jun,Wed,21,9466.4,9456.9,9560.8,31,Thunderstorms Passing clouds,0,67
1149,17/06/2020,Jun,Wed,22,9531,9622.4,9662.4,31,Thunderstorms Passing clouds,0,67
1150,17/06/2020,Jun,Wed,23,9263.1,9372.4,9382.7,29,Passing clouds,0,73
1151,17/06/2020,Jun,Wed,24,9028.8,9226.5,8977.4,29,Passing clouds,0,73
1152,18/06/2020,Jun,Thu,1,8769.6,8770.2,8555,29,Passing clouds,0,73
1153,18/06/2020,Jun,Thu,2,8508,8450.6,8412.6,27,Haze,0,81
1154,18/06/2020,Jun,Thu,3,8207.7,8114.4,8103.7,27,Haze,0,81
1155,18/06/2020,Jun,Thu,4,7940.3,7934.9,7808.1,27,Haze,0,81
1156,18/06/2020,Jun,Thu,5,7704.5,7704.2,7649.9,26,Passing clouds,0,89
1157,18/06/2020,Jun,Thu,6,7496,7507.1,7432.3,26,Passing clouds,0,89
1158,18/06/2020,Jun,Thu,7,7845.8,7874.8,7688.6,26,Passing clouds,0,89
1159,18/06/2020,Jun,Thu,8,8517.9,8394.8,8404.3,30,Haze,9,65
1160,18/06/2020,Jun,Thu,9,9186.9,9231.1,9102.1,30,Haze,9,65
1161,18/06/2020,Jun,Thu,10,9544.8,9601.5,9638.6,30,Haze,9,65
1162,18/06/2020,Jun,Thu,11,9830.8,9950,9890.3,34,Scattered clouds,2,50
1163,18/06/2020,Jun,Thu,12,9736.1,9814.2,9865.7,34,Scattered clouds,2,50
1164,18/06/2020,Jun,Thu,13,10033.6,10077.4,10096,34,Scattered clouds,2,50
1165,18/06/2020,Jun,Thu,14,10340.8,10445.4,10444.8,34,Partly sunny,4,50
1166,18/06/2020,Jun,Thu,15,10235.3,10352.4,10300.5,34,Partly sunny,4,50
1167,18/06/2020,Jun,Thu,16,9929.3,9951.5,9928.2,34,Partly sunny,4,50
1168,18/06/2020,Jun,Thu,17,9197.8,9198,9143.8,32,Thunderstorms Partly sunny,2,65
1169,18/06/2020,Jun,Thu,18,8497.4,8545.1,8659.1,32,Thunderstorms Partly sunny,2,65
1170,18/06/2020,Jun,Thu,19,8935.3,9017.8,8994.9,32,Thunderstorms Partly sunny,2,65
1171,18/06/2020,Jun,Thu,20,9196.5,9272.1,9280,30,Haze,95,74
1172,18/06/2020,Jun,Thu,21,9585.5,9586.8,9549,30,Haze,95,74
1173,18/06/2020,Jun,Thu,22,9682.4,9686.3,9558.4,30,Haze,95,74
1174,18/06/2020,Jun,Thu,23,9396.1,9320,9280,28,Haze,2,77
1175,18/06/2020,Jun,Thu,24,9173.6,9008.4,8986.1,28,Haze,2,77
1176,19/06/2020,Jun,Fri,1,8685.6,8651,8609.9,28,Haze,2,77
1177,19/06/2020,Jun,Fri,2,8357.4,8359.2,8352.7,27,Passing clouds,0,85
1178,19/06/2020,Jun,Fri,3,8071,8071.8,8070.8,27,Passing clouds,0,85
1179,19/06/2020,Jun,Fri,4,7837.8,7823.7,7807.1,27,Passing clouds,0,85
1180,19/06/2020,Jun,Fri,5,7596.7,7720,7691.2,27,Passing clouds,2,89
1181,19/06/2020,Jun,Fri,6,7374.6,7477,7452.6,27,Passing clouds,2,89
1182,19/06/2020,Jun,Fri,7,7601.2,7604.1,7744.6,27,Passing clouds,2,89
1183,19/06/2020,Jun,Fri,8,8228.7,8404.2,8354.8,28,Overcast,4,80
1184,19/06/2020,Jun,Fri,9,9146,9149,8994.2,28,Overcast,4,80
1185,19/06/2020,Jun,Fri,10,9637.5,9428.4,9394.3,28,Overcast,4,80
1186,19/06/2020,Jun,Fri,11,9913.8,9732,9671.3,30,Overcast,4,68
1187,19/06/2020,Jun,Fri,12,9848.5,9636,9449.8,30,Overcast,4,68
1188,19/06/2020,Jun,Fri,13,9677.5,9683.7,9343.4,30,Overcast,4,68
1189,19/06/2020,Jun,Fri,14,10005.1,9692.7,9383.8,27,Thundershowers Overcast,2,85
1190,19/06/2020,Jun,Fri,15,9963.3,9379.1,9027.9,27,Thundershowers Overcast,2,85
1191,19/06/2020,Jun,Fri,16,9590.8,8731.3,8693.3,27,Thundershowers Overcast,2,85
1192,19/06/2020,Jun,Fri,17,8195.4,8196.3,8218.5,28,Partly sunny,2,73
1193,19/06/2020,Jun,Fri,18,7996.8,8035.2,7964.7,28,Partly sunny,2,73
1194,19/06/2020,Jun,Fri,19,8257.9,8156.8,8165.4,28,Partly sunny,2,73
1195,19/06/2020,Jun,Fri,20,8315,8348.8,8274.5,27,Thundershowers Overcast,2,86
1196,19/06/2020,Jun,Fri,21,8371.6,8371.7,8405.7,27,Thundershowers Overcast,2,86
1197,19/06/2020,Jun,Fri,22,8335.6,8458.5,8400.5,27,Thundershowers Overcast,2,86
1198,19/06/2020,Jun,Fri,23,8134.1,8153.1,8108.2,27,Overcast,2,87
1199,19/06/2020,Jun,Fri,24,8004.5,7967.2,7960.1,27,Overcast,2,87
1200,20/06/2020,Jun,Sat,1,7792.3,7752.6,7693.3,27,Overcast,2,87
1201,20/06/2020,Jun,Sat,2,7559.6,7526.7,7482.1,26,Overcast,2,88
1202,20/06/2020,Jun,Sat,3,7301.4,7304.6,7272.6,26,Overcast,2,88
1203,20/06/2020,Jun,Sat,4,7102.4,7154.1,7089,26,Overcast,2,88
1204,20/06/2020,Jun,Sat,5,6977.9,7035.8,6968.3,26,Overcast,2,91
1205,20/06/2020,Jun,Sat,6,6712.5,6761.3,6651.6,26,Overcast,2,91
1206,20/06/2020,Jun,Sat,7,7026.5,6903.3,6782.8,26,Overcast,2,91
1207,20/06/2020,Jun,Sat,8,7765.7,7439.8,7287.1,27,Overcast,2,82
1208,20/06/2020,Jun,Sat,9,7827.9,7799.6,7791.9,27,Overcast,2,82
1209,20/06/2020,Jun,Sat,10,8255.9,8248.7,8247.3,27,Overcast,2,82
1210,20/06/2020,Jun,Sat,11,8552.4,8530.8,8556.1,31,Overcast,4,70
1211,20/06/2020,Jun,Sat,12,8507.2,8582.2,8550.4,31,Overcast,4,70
1212,20/06/2020,Jun,Sat,13,8708.7,8722.4,8670,31,Overcast,4,70
1213,20/06/2020,Jun,Sat,14,8994.2,8979,8902.2,32,Overcast,2,64
1214,20/06/2020,Jun,Sat,15,8945.9,8906.3,8705.1,32,Overcast,2,64
1215,20/06/2020,Jun,Sat,16,8643.8,8451.5,8395.8,32,Overcast,2,64
1216,20/06/2020,Jun,Sat,17,7945.8,7980.4,7930.3,30,Overcast,2,68
1217,20/06/2020,Jun,Sat,18,7720.1,7725.1,7688.1,30,Overcast,2,68
1218,20/06/2020,Jun,Sat,19,8009.1,8107.6,8132.4,30,Overcast,2,68
1219,20/06/2020,Jun,Sat,20,8106.1,8283.4,8262.9,29,Passing clouds,0,79
1220,20/06/2020,Jun,Sat,21,8526.6,8559.2,8482,29,Passing clouds,0,79
1221,20/06/2020,Jun,Sat,22,8502.9,8564.1,8501.5,29,Passing clouds,0,79
1222,20/06/2020,Jun,Sat,23,8298.9,8336.6,8275.9,27,Haze,0,87
1223,20/06/2020,Jun,Sat,24,8197.6,8182.3,8076.5,27,Haze,0,87
1224,21/06/2020,Jun,Sun,1,7773.9,7811.7,7791,27,Haze,0,87
1225,21/06/2020,Jun,Sun,2,7484,7585.7,7521,26,Haze,0,85
1226,21/06/2020,Jun,Sun,3,7195.1,7309.5,7259.1,26,Haze,0,85
1227,21/06/2020,Jun,Sun,4,6975.8,7025.6,7031.9,26,Haze,0,85
1228,21/06/2020,Jun,Sun,5,6823.8,6868.2,6849.9,25,Haze,0,91
1229,21/06/2020,Jun,Sun,6,6486.2,6544,6564,25,Haze,0,91
1230,21/06/2020,Jun,Sun,7,6562.5,6623.2,6577.6,25,Haze,0,91
1231,21/06/2020,Jun,Sun,8,6893.8,6947.9,7021.2,28,Partly sunny,2,81
1232,21/06/2020,Jun,Sun,9,7332.6,7332.9,7404.1,28,Partly sunny,2,81
1233,21/06/2020,Jun,Sun,10,7710.9,7812.2,7825.3,28,Partly sunny,2,81
1234,21/06/2020,Jun,Sun,11,7957,8094.3,8089.3,32,Partly sunny,2,57
1235,21/06/2020,Jun,Sun,12,7982.3,8143.9,8113.9,32,Partly sunny,2,57
1236,21/06/2020,Jun,Sun,13,8239.9,8238.1,8247.1,32,Partly sunny,2,57
1237,21/06/2020,Jun,Sun,14,8496.1,8491.5,8479,35,Partly sunny,4,47
1238,21/06/2020,Jun,Sun,15,8414.7,8408.3,8366.2,35,Partly sunny,4,47
1239,21/06/2020,Jun,Sun,16,8062.1,8075.5,8099.5,35,Partly sunny,4,47
1240,21/06/2020,Jun,Sun,17,7771.6,7787,7712.7,31,Thunderstorms Partly sunny,4,68
1241,21/06/2020,Jun,Sun,18,7733.6,7773.4,7563.2,31,Thunderstorms Partly sunny,4,68
1242,21/06/2020,Jun,Sun,19,8261.2,8120.3,8007.1,31,Thunderstorms Partly sunny,4,68
1243,21/06/2020,Jun,Sun,20,8506.3,8399.6,8244,28,Haze,2,72
1244,21/06/2020,Jun,Sun,21,8559.2,8578.9,8516.8,28,Haze,2,72
1245,21/06/2020,Jun,Sun,22,8570.8,8564.2,8502.8,28,Haze,2,72
1246,21/06/2020,Jun,Sun,23,8488.7,8486.9,8424.2,27,Haze,2,81
1247,21/06/2020,Jun,Sun,24,8183.7,8110,8093.2,27,Haze,2,81
1248,22/06/2020,Jun,Mon,1,7892.8,7908.5,7845.8,27,Haze,2,81
1249,22/06/2020,Jun,Mon,2,7631.9,7644.8,7594,26,Haze,0,84
1250,22/06/2020,Jun,Mon,3,7394.6,7423,7320.1,26,Haze,0,84
1251,22/06/2020,Jun,Mon,4,7315.6,7135.3,7128.8,26,Haze,0,84
1252,22/06/2020,Jun,Mon,5,7021.1,7067.9,7081.1,26,Haze,2,89
1253,22/06/2020,Jun,Mon,6,6927,7142.5,7021,26,Haze,2,89
1254,22/06/2020,Jun,Mon,7,7199.8,7390,7363.7,26,Haze,2,89
1255,22/06/2020,Jun,Mon,8,7941,8214.5,8207.2,29,Haze,2,77
1256,22/06/2020,Jun,Mon,9,8929.7,8942.9,8948.6,29,Haze,2,77
1257,22/06/2020,Jun,Mon,10,9473.7,9508.4,9556.4,29,Haze,2,77
1258,22/06/2020,Jun,Mon,11,9803.3,9865.8,9936.3,33,Partly sunny,4,57
1259,22/06/2020,Jun,Mon,12,9730.6,9807.9,9919.4,33,Partly sunny,4,57
1260,22/06/2020,Jun,Mon,13,10069,10074.1,10057.5,33,Partly sunny,4,57
1261,22/06/2020,Jun,Mon,14,10440.9,10410.8,10491.6,34,Overcast,4,51
1262,22/06/2020,Jun,Mon,15,10349.3,10425.2,10400.8,34,Overcast,4,51
1263,22/06/2020,Jun,Mon,16,9999.5,10048.4,10070.1,34,Overcast,4,51
1264,22/06/2020,Jun,Mon,17,9241.5,9247.7,9296.9,33,Thunderstorms Partly sunny,6,60
1265,22/06/2020,Jun,Mon,18,8547.9,8575.4,8731.5,33,Thunderstorms Partly sunny,6,60
1266,22/06/2020,Jun,Mon,19,8961.1,9109.5,8955.2,33,Thunderstorms Partly sunny,6,60
1267,22/06/2020,Jun,Mon,20,9219.2,9247.8,9154.5,29,Passing clouds,4,70
1268,22/06/2020,Jun,Mon,21,9418.9,9433.9,9375.9,29,Passing clouds,4,70
1269,22/06/2020,Jun,Mon,22,9472.2,9466.2,9369.7,29,Passing clouds,4,70
1270,22/06/2020,Jun,Mon,23,9227.4,9089.4,9095.3,28,Passing clouds,2,79
1271,22/06/2020,Jun,Mon,24,9029.4,8959.4,8887.3,28,Passing clouds,2,79
1272,23/06/2020,Jun,Tue,1,8706.1,8716.1,8743.6,28,Passing clouds,2,79
1273,23/06/2020,Jun,Tue,2,8370.2,8440.6,8399.5,28,Haze,0,83
1274,23/06/2020,Jun,Tue,3,8022.7,8095,8154.9,28,Haze,0,83
1275,23/06/2020,Jun,Tue,4,7789.6,7952,7940.2,28,Haze,0,83
1276,23/06/2020,Jun,Tue,5,7811.2,7915.1,7848.4,27,Passing clouds,2,88
1277,23/06/2020,Jun,Tue,6,7613.8,7703.3,7630.6,27,Passing clouds,2,88
1278,23/06/2020,Jun,Tue,7,7845.1,7859.8,7848,27,Passing clouds,2,88
1279,23/06/2020,Jun,Tue,8,8656.1,8399,8614.1,31,Partly sunny,2,63
1280,23/06/2020,Jun,Tue,9,9319.4,9328,9303.9,31,Partly sunny,2,63
1281,23/06/2020,Jun,Tue,10,9816.6,9857.8,9831.5,31,Partly sunny,2,63
1282,23/06/2020,Jun,Tue,11,10110.6,10145.7,10083,34,Scattered clouds,2,55
1283,23/06/2020,Jun,Tue,12,10098.2,10053.8,9965.6,34,Scattered clouds,2,55
1284,23/06/2020,Jun,Tue,13,10166.7,10207.5,10151,34,Scattered clouds,2,55
1285,23/06/2020,Jun,Tue,14,10608.7,10649.4,10546.5,35,Partly sunny,2,52
1286,23/06/2020,Jun,Tue,15,10494.9,10506.1,10420,35,Partly sunny,2,52
1287,23/06/2020,Jun,Tue,16,10153.6,10136.2,10081.9,35,Partly sunny,2,52
1288,23/06/2020,Jun,Tue,17,9305.8,9347.9,9137.9,32,Thundershowers Overcast,4,64
1289,23/06/2020,Jun,Tue,18,8697.2,8566.2,8616.9,32,Thundershowers Overcast,4,64
1290,23/06/2020,Jun,Tue,19,9042.3,9081.4,8922.7,32,Thundershowers Overcast,4,64
1291,23/06/2020,Jun,Tue,20,9322.7,9357.6,9136,28,Thunderstorms Passing clouds,2,87
1292,23/06/2020,Jun,Tue,21,9346.7,9399.9,9280.7,28,Thunderstorms Passing clouds,2,87
1293,23/06/2020,Jun,Tue,22,9329.8,9267.4,9177.5,28,Thunderstorms Passing clouds,2,87
1294,23/06/2020,Jun,Tue,23,9057.7,8994.8,8842,26,Passing clouds,0,91
1295,23/06/2020,Jun,Tue,24,8861.1,8683.3,8633.8,26,Passing clouds,0,91
1296,24/06/2020,Jun,Wed,1,8328.1,8355.2,8347.2,26,Passing clouds,0,91
1297,24/06/2020,Jun,Wed,2,8038.9,8270.9,8112.3,27,Haze,2,91
1298,24/06/2020,Jun,Wed,3,7755.3,8064.5,7835.2,27,Haze,2,91
1299,24/06/2020,Jun,Wed,4,7505.9,7806.5,7647.5,27,Haze,2,91
1300,24/06/2020,Jun,Wed,5,7473.4,7692.9,7475.9,26,Passing clouds,0,91
1301,24/06/2020,Jun,Wed,6,7254.8,7336.4,7294.5,26,Passing clouds,0,91
1302,24/06/2020,Jun,Wed,7,7571.1,7670.5,7610.6,26,Passing clouds,0,91
1303,24/06/2020,Jun,Wed,8,8291,8384.5,8315.1,29,Scattered clouds,2,77
1304,24/06/2020,Jun,Wed,9,9098.5,9100.9,9039.8,29,Scattered clouds,2,77
1305,24/06/2020,Jun,Wed,10,9564.1,9573.3,9559.4,29,Scattered clouds,2,77
1306,24/06/2020,Jun,Wed,11,9840,9870.1,9927.8,32,Partly sunny,2,60
1307,24/06/2020,Jun,Wed,12,9728.2,9799.8,9850.3,32,Partly sunny,2,60
1308,24/06/2020,Jun,Wed,13,10035.5,10033.5,10023.5,32,Partly sunny,2,60
1309,24/06/2020,Jun,Wed,14,10417.9,10431.2,10428.5,34,Partly sunny,2,54
1310,24/06/2020,Jun,Wed,15,10302.8,10322.3,10278.5,34,Partly sunny,2,54
1311,24/06/2020,Jun,Wed,16,9967.1,10020.1,9819.4,34,Partly sunny,2,54
1312,24/06/2020,Jun,Wed,17,9148.9,9163,8977.5,30,Thunderstorms Overcast,2,74
1313,24/06/2020,Jun,Wed,18,8664.9,8669,8518.6,30,Thunderstorms Overcast,2,74
1314,24/06/2020,Jun,Wed,19,9200.8,9093.3,8793.6,30,Thunderstorms Overcast,2,74
1315,24/06/2020,Jun,Wed,20,9437.2,9153.7,9020.3,29,Passing clouds,0,77
1316,24/06/2020,Jun,Wed,21,9181.9,9186.3,9218,29,Passing clouds,0,77
1317,24/06/2020,Jun,Wed,22,9096.6,9178.6,9187.1,29,Passing clouds,0,77
1318,24/06/2020,Jun,Wed,23,8798.9,8945.2,8907.9,27,Haze,0,86
1319,24/06/2020,Jun,Wed,24,8600.3,8725,8470.4,27,Haze,0,86
1320,25/06/2020,Jun,Thu,1,8312.7,8391.5,8198.4,27,Haze,0,86
1321,25/06/2020,Jun,Thu,2,8059.1,7981.3,7923.8,27,Haze,0,81
1322,25/06/2020,Jun,Thu,3,7783.2,7717.1,7703.9,27,Haze,0,81
1323,25/06/2020,Jun,Thu,4,7611.4,7536,7516,27,Haze,0,81
1324,25/06/2020,Jun,Thu,5,7484.1,7522.8,7456.6,26,Passing clouds,0,88
1325,25/06/2020,Jun,Thu,6,7301.2,7287.1,7294.2,26,Passing clouds,0,88
1326,25/06/2020,Jun,Thu,7,7578.2,7562.7,7603.1,26,Passing clouds,0,88
1327,25/06/2020,Jun,Thu,8,8167.3,8261.1,8363.2,29,Partly sunny,0,75
1328,25/06/2020,Jun,Thu,9,8991.6,8993.5,9112.8,29,Partly sunny,0,75
1329,25/06/2020,Jun,Thu,10,9489.4,9625.1,9685.7,29,Partly sunny,0,75
1330,25/06/2020,Jun,Thu,11,9789.9,9974.6,10024.1,33,Partly sunny,0,59
1331,25/06/2020,Jun,Thu,12,9711.3,9964.3,9971.4,33,Partly sunny,0,59
1332,25/06/2020,Jun,Thu,13,10141.1,10156.3,10102.3,33,Partly sunny,0,59
1333,25/06/2020,Jun,Thu,14,10488.4,10476.6,10517.3,34,Overcast,2,55
1334,25/06/2020,Jun,Thu,15,10352.1,10360.7,10383.4,34,Overcast,2,55
1335,25/06/2020,Jun,Thu,16,9940.2,9956,10014.9,34,Overcast,2,55
1336,25/06/2020,Jun,Thu,17,9242.5,9280.2,9243.9,32,Overcast,0,65
1337,25/06/2020,Jun,Thu,18,8657.4,8794.3,8567.4,32,Overcast,0,65
1338,25/06/2020,Jun,Thu,19,8914.9,9009.1,8766.8,32,Overcast,0,65
1339,25/06/2020,Jun,Thu,20,9113.3,9041.3,8817.6,25,Passing clouds,2,94
1340,25/06/2020,Jun,Thu,21,9102.6,8931.5,9013.3,25,Passing clouds,2,94
1341,25/06/2020,Jun,Thu,22,9056.9,8992.8,8992.7,25,Passing clouds,2,94
1342,25/06/2020,Jun,Thu,23,8770.4,8753.4,8685.8,26,Passing clouds,4,85
1343,25/06/2020,Jun,Thu,24,8580.5,8541.8,8521.1,26,Passing clouds,4,85
1344,26/06/2020,Jun,Fri,1,8148.5,8202,8193.7,26,Passing clouds,4,85
1345,26/06/2020,Jun,Fri,2,7876.6,7940.5,7959.4,26,Passing clouds,2,87
1346,26/06/2020,Jun,Fri,3,7644,7745.2,7682.1,26,Passing clouds,2,87
